Identifier,Approximate Zip Code,Reading Timestamp,Reading Day,Reading Time String,Concentration
Sensor 22421,94028,12/18/21 00:59:57,Saturday,Night,1.18
Sensor 22421,94028,12/18/21 07:00:01,Saturday,Morning,1.65
Sensor 22421,94028,12/18/21 13:00:04,Saturday,Midday,18.05
Sensor 65215,94024,12/11/21 19:00:09,Saturday,Evening,7.6
Sensor 65215,94024,12/12/21 01:00:16,Sunday,Night,3.29
Sensor 65215,94024,12/12/21 07:00:21,Sunday,Morning,1.9
Sensor 65215,94024,12/12/21 13:00:20,Sunday,Midday,1.12
Sensor 65215,94024,12/12/21 19:00:24,Sunday,Evening,0.26
Sensor 65215,94024,12/13/21 01:00:27,Monday,Night,0.95
Sensor 65215,94024,12/13/21 07:00:31,Monday,Morning,0.24
Sensor 65215,94024,12/13/21 13:00:34,Monday,Midday,0.18
Sensor 65215,94024,12/13/21 19:00:38,Monday,Evening,1.29
Sensor 65215,94024,12/14/21 01:00:41,Tuesday,Night,1.4
Sensor 65215,94024,12/14/21 07:00:45,Tuesday,Morning,0.25
Sensor 65215,94024,12/14/21 13:00:48,Tuesday,Midday,0.07
Sensor 65215,94024,12/14/21 19:00:52,Tuesday,Evening,1.48
Sensor 65215,94024,12/15/21 01:00:56,Wednesday,Night,1.61
Sensor 65215,94024,12/15/21 07:00:59,Wednesday,Morning,0.62
Sensor 65215,94024,12/15/21 12:59:02,Wednesday,Midday,0.22
Sensor 65215,94024,12/15/21 18:59:06,Wednesday,Evening,0.08
Sensor 65215,94024,12/16/21 00:59:10,Thursday,Night,0.0
Sensor 65215,94024,12/16/21 06:59:13,Thursday,Morning,3.79
Sensor 65215,94024,12/16/21 12:59:20,Thursday,Midday,0.66
Sensor 65215,94024,12/16/21 18:59:20,Thursday,Evening,5.47
Sensor 65215,94024,12/17/21 00:59:24,Friday,Night,4.53
Sensor 65215,94024,12/17/21 06:59:27,Friday,Morning,3.47
Sensor 65215,94024,12/17/21 12:59:31,Friday,Midday,0.98
Sensor 65215,94024,12/17/21 18:59:34,Friday,Evening,6.0
Sensor 65215,94024,12/18/21 00:59:38,Saturday,Night,0.79
Sensor 65215,94024,12/18/21 06:59:42,Saturday,Morning,3.09
Sensor 65215,94024,12/18/21 12:59:45,Saturday,Midday,18.98
Sensor 32985,94041,12/11/21 19:00:08,Saturday,Evening,6.69
Sensor 32985,94041,12/12/21 01:00:13,Sunday,Night,7.15
Sensor 32985,94041,12/12/21 07:00:13,Sunday,Morning,4.25
Sensor 32985,94041,12/12/21 13:00:16,Sunday,Midday,2.25
Sensor 32985,94041,12/12/21 19:00:20,Sunday,Evening,0.88
Sensor 32985,94041,12/13/21 01:00:24,Monday,Night,0.89
Sensor 32985,94041,12/13/21 07:00:27,Monday,Morning,0.21
Sensor 32985,94041,12/13/21 13:00:31,Monday,Midday,0.0
Sensor 32985,94041,12/13/21 19:00:34,Monday,Evening,6.86
Sensor 32985,94041,12/14/21 01:00:38,Tuesday,Night,0.09
Sensor 32985,94041,12/14/21 07:00:41,Tuesday,Morning,0.27
Sensor 32985,94041,12/14/21 13:00:45,Tuesday,Midday,0.16
Sensor 32985,94041,12/14/21 19:00:48,Tuesday,Evening,5.17
Sensor 32985,94041,12/15/21 01:00:52,Wednesday,Night,1.3
Sensor 32985,94041,12/15/21 07:00:56,Wednesday,Morning,0.81
Sensor 32985,94041,12/15/21 13:00:59,Wednesday,Midday,0.53
Sensor 32985,94041,12/15/21 18:59:03,Wednesday,Evening,0.0
Sensor 32985,94041,12/16/21 00:59:06,Thursday,Night,0.05
Sensor 32985,94041,12/16/21 06:59:10,Thursday,Morning,4.67
Sensor 32985,94041,12/16/21 12:59:17,Thursday,Midday,0.57
Sensor 32985,94041,12/16/21 19:00:48,Thursday,Evening,4.91
Sensor 32985,94041,12/17/21 01:00:51,Friday,Night,5.53
Sensor 32985,94041,12/17/21 07:00:55,Friday,Morning,5.6
Sensor 32985,94041,12/17/21 13:00:59,Friday,Midday,2.23
Sensor 32985,94041,12/17/21 18:59:02,Friday,Evening,14.05
Sensor 32985,94041,12/18/21 00:59:06,Saturday,Night,9.96
Sensor 32985,94041,12/18/21 06:59:09,Saturday,Morning,4.89
Sensor 32985,94041,12/18/21 12:59:13,Saturday,Midday,19.25
Sensor 82457,94024,12/11/21 19:00:40,Saturday,Evening,23.53
Sensor 82457,94024,12/12/21 01:00:44,Sunday,Night,3.05
Sensor 82457,94024,12/12/21 07:00:47,Sunday,Morning,2.84
Sensor 82457,94024,12/12/21 13:00:51,Sunday,Midday,1.46
Sensor 82457,94024,12/12/21 19:00:55,Sunday,Evening,0.12
Sensor 82457,94024,12/13/21 01:00:59,Monday,Night,1.07
Sensor 82457,94024,12/13/21 06:59:02,Monday,Morning,0.0
Sensor 82457,94024,12/13/21 12:59:06,Monday,Midday,0.0
Sensor 82457,94024,12/13/21 18:59:10,Monday,Evening,2.96
Sensor 82457,94024,12/14/21 00:59:14,Tuesday,Night,0.7
Sensor 82457,94024,12/14/21 06:59:17,Tuesday,Morning,0.44
Sensor 82457,94024,12/14/21 12:59:21,Tuesday,Midday,0.02
Sensor 82457,94024,12/14/21 18:59:25,Tuesday,Evening,0.43
Sensor 82457,94024,12/15/21 00:59:29,Wednesday,Night,0.79
Sensor 82457,94024,12/15/21 06:59:32,Wednesday,Morning,0.7
Sensor 82457,94024,12/15/21 12:59:36,Wednesday,Midday,0.0
Sensor 82457,94024,12/15/21 18:59:40,Wednesday,Evening,0.17
Sensor 82457,94024,12/16/21 00:59:43,Thursday,Night,0.0
Sensor 82457,94024,12/16/21 06:59:47,Thursday,Morning,4.0
Sensor 82457,94024,12/16/21 12:59:51,Thursday,Midday,0.41
Sensor 82457,94024,12/16/21 18:59:54,Thursday,Evening,7.53
Sensor 82457,94024,12/17/21 00:59:58,Friday,Night,5.65
Sensor 82457,94024,12/17/21 07:00:02,Friday,Morning,4.58
Sensor 82457,94024,12/17/21 13:00:10,Friday,Midday,1.36
Sensor 82457,94024,12/17/21 19:00:12,Friday,Evening,6.54
Sensor 82457,94024,12/18/21 01:00:16,Saturday,Night,6.43
Sensor 82457,94024,12/18/21 07:00:20,Saturday,Morning,3.29
Sensor 82457,94024,12/18/21 13:00:24,Saturday,Midday,21.86
Sensor 120775,94087,12/11/21 18:59:04,Saturday,Evening,4.02
Sensor 120775,94087,12/12/21 00:59:08,Sunday,Night,0.0
Sensor 120775,94087,12/12/21 06:59:12,Sunday,Morning,0.0
Sensor 120775,94087,12/12/21 12:59:15,Sunday,Midday,0.0
Sensor 120775,94087,12/12/21 18:59:20,Sunday,Evening,0.0
Sensor 120775,94087,12/13/21 00:59:23,Monday,Night,0.0
Sensor 120775,94087,12/13/21 06:59:27,Monday,Morning,0.0
Sensor 120775,94087,12/13/21 12:59:31,Monday,Midday,0.0
Sensor 120775,94087,12/13/21 18:59:35,Monday,Evening,0.0
Sensor 120775,94087,12/14/21 00:59:39,Tuesday,Night,0.0
Sensor 120775,94087,12/14/21 06:59:43,Tuesday,Morning,0.0
Sensor 120775,94087,12/14/21 12:59:46,Tuesday,Midday,0.0
Sensor 120775,94087,12/14/21 18:59:50,Tuesday,Evening,0.04
Sensor 120775,94087,12/15/21 00:59:54,Wednesday,Night,0.0
Sensor 120775,94087,12/15/21 06:59:58,Wednesday,Morning,0.0
Sensor 120775,94087,12/15/21 13:00:02,Wednesday,Midday,0.0
Sensor 120775,94087,12/15/21 19:00:11,Wednesday,Evening,0.0
Sensor 120775,94087,12/16/21 01:00:12,Thursday,Night,0.0
Sensor 120775,94087,12/16/21 07:00:14,Thursday,Morning,0.0
Sensor 120775,94087,12/16/21 13:00:18,Thursday,Midday,0.0
Sensor 120775,94087,12/16/21 19:00:22,Thursday,Evening,1.29
Sensor 120775,94087,12/17/21 01:00:29,Friday,Night,1.17
Sensor 120775,94087,12/17/21 07:00:29,Friday,Morning,0.0
Sensor 120775,94087,12/17/21 13:00:33,Friday,Midday,0.0
Sensor 120775,94087,12/17/21 19:00:37,Friday,Evening,3.22
Sensor 120775,94087,12/18/21 01:00:41,Saturday,Night,2.43
Sensor 120775,94087,12/18/21 07:00:45,Saturday,Morning,0.2
Sensor 120775,94087,12/18/21 13:00:49,Saturday,Midday,17.98
Sensor 68647,94040,12/11/21 19:00:46,Saturday,Evening,16.89
Sensor 68647,94040,12/12/21 01:00:50,Sunday,Night,4.03
Sensor 68647,94040,12/12/21 07:00:54,Sunday,Morning,2.22
Sensor 68647,94040,12/12/21 13:00:57,Sunday,Midday,1.05
Sensor 68647,94040,12/12/21 18:59:01,Sunday,Evening,0.16
Sensor 68647,94040,12/13/21 00:59:05,Monday,Night,0.98
Sensor 68647,94040,12/13/21 06:59:09,Monday,Morning,0.0
Sensor 68647,94040,12/13/21 12:59:13,Monday,Midday,0.0
Sensor 68647,94040,12/13/21 18:59:16,Monday,Evening,2.15
Sensor 68647,94040,12/14/21 00:59:22,Tuesday,Night,0.69
Sensor 68647,94040,12/14/21 06:59:24,Tuesday,Morning,0.36
Sensor 68647,94040,12/14/21 12:59:27,Tuesday,Midday,0.46
Sensor 68647,94040,12/14/21 18:59:31,Tuesday,Evening,0.72
Sensor 68647,94040,12/15/21 00:59:35,Wednesday,Night,1.38
Sensor 68647,94040,12/15/21 06:59:38,Wednesday,Morning,0.89
Sensor 68647,94040,12/15/21 12:59:42,Wednesday,Midday,0.18
Sensor 68647,94040,12/15/21 18:59:46,Wednesday,Evening,0.0
Sensor 68647,94040,12/16/21 00:59:50,Thursday,Night,0.0
Sensor 68647,94040,12/16/21 06:59:53,Thursday,Morning,2.93
Sensor 68647,94040,12/16/21 12:59:57,Thursday,Midday,1.58
Sensor 68647,94040,12/16/21 19:00:01,Thursday,Evening,6.69
Sensor 68647,94040,12/17/21 01:00:05,Friday,Night,6.21
Sensor 68647,94040,12/17/21 07:00:08,Friday,Morning,5.3
Sensor 68647,94040,12/17/21 13:00:12,Friday,Midday,1.77
Sensor 68647,94040,12/17/21 19:00:16,Friday,Evening,9.56
Sensor 68647,94040,12/18/21 01:00:20,Saturday,Night,7.79
Sensor 68647,94040,12/18/21 07:00:24,Saturday,Morning,3.73
Sensor 68647,94040,12/18/21 13:00:28,Saturday,Midday,22.47
Sensor 60129,94087,12/12/21 01:00:37,Sunday,Night,4.39
Sensor 60129,94087,12/12/21 07:00:40,Sunday,Morning,2.02
Sensor 60129,94087,12/12/21 13:00:43,Sunday,Midday,2.22
Sensor 60129,94087,12/12/21 19:00:45,Sunday,Evening,0.48
Sensor 60129,94087,12/13/21 01:00:48,Monday,Night,0.34
Sensor 60129,94087,12/13/21 07:00:51,Monday,Morning,1.02
Sensor 60129,94087,12/13/21 13:00:53,Monday,Midday,0.0
Sensor 60129,94087,12/13/21 19:00:56,Monday,Evening,3.38
Sensor 60129,94087,12/14/21 01:00:59,Tuesday,Night,0.42
Sensor 60129,94087,12/14/21 06:59:02,Tuesday,Morning,0.29
Sensor 60129,94087,12/14/21 19:00:58,Tuesday,Evening,9.59
Sensor 60129,94087,12/15/21 00:59:01,Wednesday,Night,1.59
Sensor 60129,94087,12/15/21 06:59:04,Wednesday,Morning,0.53
Sensor 60129,94087,12/15/21 12:59:07,Wednesday,Midday,0.28
Sensor 60129,94087,12/15/21 18:59:09,Wednesday,Evening,0.0
Sensor 60129,94087,12/16/21 00:59:13,Thursday,Night,0.0
Sensor 60129,94087,12/16/21 06:59:20,Thursday,Morning,1.8
Sensor 60129,94087,12/16/21 12:59:18,Thursday,Midday,0.96
Sensor 60129,94087,12/16/21 18:59:21,Thursday,Evening,5.79
Sensor 60129,94087,12/17/21 00:59:23,Friday,Night,5.12
Sensor 60129,94087,12/17/21 06:59:26,Friday,Morning,3.62
Sensor 60129,94087,12/17/21 12:59:29,Friday,Midday,1.34
Sensor 60129,94087,12/17/21 18:59:31,Friday,Evening,5.9
Sensor 60129,94087,12/18/21 00:59:34,Saturday,Night,8.96
Sensor 60129,94087,12/18/21 06:59:37,Saturday,Morning,5.52
Sensor 60129,94087,12/18/21 12:59:40,Saturday,Midday,19.63
Sensor 36287,95014,12/11/21 19:00:02,Saturday,Evening,1.91
Sensor 36287,95014,12/12/21 01:00:12,Sunday,Night,2.0
Sensor 36287,95014,12/12/21 07:00:09,Sunday,Morning,1.2
Sensor 36287,95014,12/12/21 13:00:13,Sunday,Midday,0.33
Sensor 36287,95014,12/12/21 19:00:16,Sunday,Evening,0.12
Sensor 36287,95014,12/13/21 01:00:20,Monday,Night,0.0
Sensor 36287,95014,12/13/21 07:00:23,Monday,Morning,0.0
Sensor 36287,95014,12/13/21 13:00:27,Monday,Midday,0.0
Sensor 36287,95014,12/13/21 19:00:30,Monday,Evening,0.0
Sensor 36287,95014,12/14/21 01:00:34,Tuesday,Night,0.88
Sensor 36287,95014,12/14/21 07:00:37,Tuesday,Morning,0.07
Sensor 36287,95014,12/14/21 13:00:41,Tuesday,Midday,0.19
Sensor 36287,95014,12/14/21 19:00:44,Tuesday,Evening,0.0
Sensor 36287,95014,12/15/21 01:00:48,Wednesday,Night,0.0
Sensor 36287,95014,12/15/21 07:00:51,Wednesday,Morning,0.55
Sensor 36287,95014,12/15/21 13:00:54,Wednesday,Midday,0.25
Sensor 36287,95014,12/15/21 19:00:58,Wednesday,Evening,0.0
Sensor 36287,95014,12/16/21 00:59:01,Thursday,Night,0.0
Sensor 36287,95014,12/16/21 06:59:07,Thursday,Morning,0.18
Sensor 36287,95014,12/16/21 12:59:15,Thursday,Midday,0.18
Sensor 36287,95014,12/16/21 18:59:19,Thursday,Evening,1.26
Sensor 36287,95014,12/17/21 00:59:22,Friday,Night,5.33
Sensor 36287,95014,12/17/21 06:59:25,Friday,Morning,2.47
Sensor 36287,95014,12/17/21 12:59:29,Friday,Midday,1.6
Sensor 36287,95014,12/17/21 18:59:32,Friday,Evening,2.88
Sensor 36287,95014,12/18/21 00:59:36,Saturday,Night,1.81
Sensor 36287,95014,12/18/21 06:59:39,Saturday,Morning,2.98
Sensor 36287,95014,12/18/21 12:59:43,Saturday,Midday,19.46
Sensor 18531,95014,12/11/21 18:59:42,Saturday,Evening,2.85
Sensor 18531,95014,12/12/21 00:59:46,Sunday,Night,4.73
Sensor 18531,95014,12/12/21 06:59:50,Sunday,Morning,2.42
Sensor 18531,95014,12/12/21 12:59:53,Sunday,Midday,1.36
Sensor 18531,95014,12/12/21 18:59:57,Sunday,Evening,0.5
Sensor 18531,95014,12/13/21 01:00:01,Monday,Night,1.41
Sensor 18531,95014,12/13/21 07:00:04,Monday,Morning,0.0
Sensor 18531,95014,12/13/21 13:00:08,Monday,Midday,0.0
Sensor 18531,95014,12/13/21 19:00:11,Monday,Evening,1.81
Sensor 18531,95014,12/14/21 01:00:15,Tuesday,Night,1.95
Sensor 18531,95014,12/14/21 07:00:19,Tuesday,Morning,0.0
Sensor 18531,95014,12/14/21 13:00:23,Tuesday,Midday,0.0
Sensor 18531,95014,12/14/21 19:00:27,Tuesday,Evening,1.17
Sensor 18531,95014,12/15/21 01:00:29,Wednesday,Night,0.53
Sensor 18531,95014,12/15/21 07:00:33,Wednesday,Morning,0.47
Sensor 18531,95014,12/15/21 13:00:37,Wednesday,Midday,0.0
Sensor 18531,95014,12/15/21 19:00:44,Wednesday,Evening,0.0
Sensor 18531,95014,12/16/21 01:00:47,Thursday,Night,0.0
Sensor 18531,95014,12/16/21 07:00:51,Thursday,Morning,2.54
Sensor 18531,95014,12/16/21 13:00:54,Thursday,Midday,0.43
Sensor 18531,95014,12/16/21 19:00:58,Thursday,Evening,20.93
Sensor 18531,95014,12/17/21 00:59:02,Friday,Night,4.05
Sensor 18531,95014,12/17/21 06:59:07,Friday,Morning,1.59
Sensor 18531,95014,12/17/21 12:59:10,Friday,Midday,2.53
Sensor 18531,95014,12/17/21 18:59:13,Friday,Evening,2.34
Sensor 18531,95014,12/18/21 00:59:17,Saturday,Night,0.88
Sensor 18531,95014,12/18/21 06:59:21,Saturday,Morning,0.44
Sensor 18531,95014,12/18/21 12:59:25,Saturday,Midday,19.17
Sensor 54601,95014,12/11/21 19:00:26,Saturday,Evening,2.85
Sensor 54601,95014,12/12/21 01:00:29,Sunday,Night,3.1
Sensor 54601,95014,12/12/21 07:00:33,Sunday,Morning,1.36
Sensor 54601,95014,12/12/21 13:00:37,Sunday,Midday,0.25
Sensor 54601,95014,12/12/21 19:00:41,Sunday,Evening,0.6
Sensor 54601,95014,12/13/21 01:00:45,Monday,Night,0.0
Sensor 54601,95014,12/13/21 07:00:49,Monday,Morning,0.0
Sensor 54601,95014,12/13/21 13:00:53,Monday,Midday,0.0
Sensor 54601,95014,12/13/21 19:00:56,Monday,Evening,0.04
Sensor 54601,95014,12/14/21 00:59:00,Tuesday,Night,2.39
Sensor 54601,95014,12/14/21 06:59:04,Tuesday,Morning,0.16
Sensor 54601,95014,12/14/21 12:59:08,Tuesday,Midday,0.1
Sensor 54601,95014,12/14/21 18:59:12,Tuesday,Evening,0.0
Sensor 54601,95014,12/15/21 00:59:16,Wednesday,Night,0.16
Sensor 54601,95014,12/15/21 06:59:20,Wednesday,Morning,0.28
Sensor 54601,95014,12/15/21 12:59:23,Wednesday,Midday,0.13
Sensor 54601,95014,12/15/21 18:59:28,Wednesday,Evening,0.14
Sensor 54601,95014,12/16/21 00:59:31,Thursday,Night,0.0
Sensor 54601,95014,12/16/21 06:59:35,Thursday,Morning,0.75
Sensor 54601,95014,12/16/21 12:59:39,Thursday,Midday,0.47
Sensor 54601,95014,12/16/21 18:59:43,Thursday,Evening,1.54
Sensor 54601,95014,12/17/21 00:59:47,Friday,Night,4.2
Sensor 54601,95014,12/17/21 06:59:51,Friday,Morning,3.05
Sensor 54601,95014,12/17/21 12:59:54,Friday,Midday,2.71
Sensor 54601,95014,12/17/21 18:59:58,Friday,Evening,5.77
Sensor 54601,95014,12/18/21 01:00:02,Saturday,Night,1.39
Sensor 54601,95014,12/18/21 07:00:13,Saturday,Morning,1.14
Sensor 54601,95014,12/18/21 13:00:10,Saturday,Midday,21.33
Sensor 100423,95014,12/11/21 19:00:45,Saturday,Evening,2.65
Sensor 100423,95014,12/12/21 01:00:49,Sunday,Night,3.98
Sensor 100423,95014,12/12/21 07:00:52,Sunday,Morning,1.29
Sensor 100423,95014,12/12/21 13:00:56,Sunday,Midday,0.19
Sensor 100423,95014,12/12/21 18:59:00,Sunday,Evening,0.04
Sensor 100423,95014,12/13/21 00:59:04,Monday,Night,0.0
Sensor 100423,95014,12/13/21 06:59:08,Monday,Morning,0.0
Sensor 100423,95014,12/13/21 12:59:12,Monday,Midday,0.0
Sensor 100423,95014,12/13/21 18:59:16,Monday,Evening,0.04
Sensor 100423,95014,12/14/21 00:59:19,Tuesday,Night,2.35
Sensor 100423,95014,12/14/21 06:59:23,Tuesday,Morning,0.17
Sensor 100423,95014,12/14/21 12:59:27,Tuesday,Midday,0.02
Sensor 100423,95014,12/14/21 18:59:31,Tuesday,Evening,0.0
Sensor 100423,95014,12/15/21 00:59:34,Wednesday,Night,0.17
Sensor 100423,95014,12/15/21 06:59:38,Wednesday,Morning,0.5
Sensor 100423,95014,12/15/21 12:59:42,Wednesday,Midday,0.44
Sensor 100423,95014,12/15/21 18:59:46,Wednesday,Evening,0.0
Sensor 100423,95014,12/16/21 00:59:50,Thursday,Night,0.0
Sensor 100423,95014,12/16/21 06:59:53,Thursday,Morning,0.62
Sensor 100423,95014,12/16/21 12:59:57,Thursday,Midday,0.22
Sensor 100423,95014,12/16/21 19:00:01,Thursday,Evening,1.12
Sensor 100423,95014,12/17/21 01:00:06,Friday,Night,4.11
Sensor 100423,95014,12/17/21 07:00:09,Friday,Morning,2.37
Sensor 100423,95014,12/17/21 13:00:13,Friday,Midday,2.13
Sensor 100423,95014,12/17/21 19:00:17,Friday,Evening,4.18
Sensor 100423,95014,12/18/21 01:00:20,Saturday,Night,1.35
Sensor 100423,95014,12/18/21 07:00:24,Saturday,Morning,1.46
Sensor 100423,95014,12/18/21 13:00:28,Saturday,Midday,18.51
Sensor 36343,94087,12/11/21 18:59:47,Saturday,Evening,23.38
Sensor 36343,94087,12/12/21 00:59:50,Sunday,Night,5.55
Sensor 36343,94087,12/12/21 06:59:54,Sunday,Morning,4.16
Sensor 36343,94087,12/12/21 12:59:58,Sunday,Midday,2.27
Sensor 36343,94087,12/12/21 19:00:01,Sunday,Evening,0.81
Sensor 36343,94087,12/13/21 01:00:05,Monday,Night,0.67
Sensor 36343,94087,12/13/21 07:00:09,Monday,Morning,1.41
Sensor 36343,94087,12/13/21 13:00:12,Monday,Midday,0.03
Sensor 36343,94087,12/13/21 19:00:16,Monday,Evening,4.58
Sensor 36343,94087,12/14/21 01:00:19,Tuesday,Night,0.32
Sensor 36343,94087,12/14/21 07:00:23,Tuesday,Morning,0.54
Sensor 36343,94087,12/14/21 13:00:27,Tuesday,Midday,0.07
Sensor 36343,94087,12/14/21 19:00:30,Tuesday,Evening,2.84
Sensor 36343,94087,12/15/21 01:00:34,Wednesday,Night,1.96
Sensor 36343,94087,12/15/21 07:00:37,Wednesday,Morning,0.7
Sensor 36343,94087,12/15/21 13:00:41,Wednesday,Midday,0.75
Sensor 36343,94087,12/15/21 19:00:45,Wednesday,Evening,0.2
Sensor 36343,94087,12/16/21 01:00:48,Thursday,Night,0.0
Sensor 36343,94087,12/16/21 07:00:52,Thursday,Morning,3.02
Sensor 36343,94087,12/16/21 13:00:56,Thursday,Midday,0.3
Sensor 36343,94087,12/16/21 19:00:59,Thursday,Evening,2.83
Sensor 36343,94087,12/17/21 00:59:03,Friday,Night,5.57
Sensor 36343,94087,12/17/21 06:59:06,Friday,Morning,9.02
Sensor 36343,94087,12/17/21 12:59:10,Friday,Midday,2.85
Sensor 36343,94087,12/17/21 18:59:14,Friday,Evening,6.95
Sensor 36343,94087,12/18/21 00:59:17,Saturday,Night,9.88
Sensor 36343,94087,12/18/21 06:59:21,Saturday,Morning,3.93
Sensor 36343,94087,12/18/21 12:59:25,Saturday,Midday,22.58
Sensor 72269,94087,12/11/21 18:59:48,Saturday,Evening,15.73
Sensor 72269,94087,12/12/21 00:59:51,Sunday,Night,4.73
Sensor 72269,94087,12/12/21 06:59:55,Sunday,Morning,3.41
Sensor 72269,94087,12/12/21 12:59:59,Sunday,Midday,2.18
Sensor 72269,94087,12/12/21 19:00:03,Sunday,Evening,0.6
Sensor 72269,94087,12/13/21 01:00:12,Monday,Night,1.25
Sensor 72269,94087,12/13/21 07:00:11,Monday,Morning,1.07
Sensor 72269,94087,12/13/21 13:00:15,Monday,Midday,0.0
Sensor 72269,94087,12/13/21 19:00:19,Monday,Evening,3.6
Sensor 72269,94087,12/14/21 01:00:23,Tuesday,Night,0.23
Sensor 72269,94087,12/14/21 07:00:27,Tuesday,Morning,0.09
Sensor 72269,94087,12/14/21 13:00:31,Tuesday,Midday,0.39
Sensor 72269,94087,12/14/21 19:00:35,Tuesday,Evening,4.68
Sensor 72269,94087,12/15/21 01:00:38,Wednesday,Night,1.8
Sensor 72269,94087,12/15/21 07:00:42,Wednesday,Morning,2.66
Sensor 72269,94087,12/15/21 13:00:46,Wednesday,Midday,0.38
Sensor 72269,94087,12/15/21 19:00:50,Wednesday,Evening,0.04
Sensor 72269,94087,12/16/21 01:00:54,Thursday,Night,0.0
Sensor 72269,94087,12/16/21 07:00:58,Thursday,Morning,1.93
Sensor 72269,94087,12/16/21 12:59:02,Thursday,Midday,0.62
Sensor 72269,94087,12/16/21 18:59:06,Thursday,Evening,3.96
Sensor 72269,94087,12/17/21 00:59:09,Friday,Night,5.71
Sensor 72269,94087,12/17/21 06:59:14,Friday,Morning,4.91
Sensor 72269,94087,12/17/21 12:59:18,Friday,Midday,2.38
Sensor 72269,94087,12/17/21 18:59:24,Friday,Evening,8.2
Sensor 72269,94087,12/18/21 00:59:27,Saturday,Night,6.71
Sensor 72269,94087,12/18/21 06:59:32,Saturday,Morning,3.28
Sensor 72269,94087,12/18/21 12:59:36,Saturday,Midday,19.53
Sensor 83713,94022,12/11/21 18:59:04,Saturday,Evening,2.39
Sensor 83713,94022,12/12/21 00:59:07,Sunday,Night,1.64
Sensor 83713,94022,12/12/21 06:59:10,Sunday,Morning,1.23
Sensor 83713,94022,12/12/21 12:59:12,Sunday,Midday,0.0
Sensor 83713,94022,12/12/21 18:59:15,Sunday,Evening,0.0
Sensor 83713,94022,12/13/21 00:59:17,Monday,Night,0.0
Sensor 83713,94022,12/13/21 06:59:20,Monday,Morning,0.0
Sensor 83713,94022,12/13/21 12:59:23,Monday,Midday,0.7
Sensor 83713,94022,12/13/21 18:59:25,Monday,Evening,0.0
Sensor 83713,94022,12/14/21 00:59:28,Tuesday,Night,1.45
Sensor 83713,94022,12/14/21 06:59:31,Tuesday,Morning,0.07
Sensor 83713,94022,12/14/21 12:59:33,Tuesday,Midday,0.17
Sensor 83713,94022,12/14/21 18:59:36,Tuesday,Evening,0.0
Sensor 83713,94022,12/15/21 00:59:38,Wednesday,Night,0.0
Sensor 83713,94022,12/15/21 06:59:41,Wednesday,Morning,0.0
Sensor 83713,94022,12/15/21 12:59:44,Wednesday,Midday,0.0
Sensor 83713,94022,12/15/21 18:59:47,Wednesday,Evening,0.0
Sensor 83713,94022,12/16/21 00:59:49,Thursday,Night,0.0
Sensor 83713,94022,12/16/21 06:59:51,Thursday,Morning,2.34
Sensor 83713,94022,12/16/21 12:59:54,Thursday,Midday,0.39
Sensor 83713,94022,12/16/21 18:59:56,Thursday,Evening,1.48
Sensor 83713,94022,12/17/21 00:59:59,Friday,Night,5.6
Sensor 83713,94022,12/17/21 07:00:02,Friday,Morning,2.67
Sensor 83713,94022,12/17/21 13:00:11,Friday,Midday,0.45
Sensor 83713,94022,12/17/21 19:00:07,Friday,Evening,4.29
Sensor 83713,94022,12/18/21 01:00:09,Saturday,Night,0.47
Sensor 83713,94022,12/18/21 07:00:12,Saturday,Morning,7.48
Sensor 83713,94022,12/18/21 13:00:15,Saturday,Midday,16.52
Sensor 121737,94024,12/11/21 19:00:29,Saturday,Evening,0.0
Sensor 121737,94024,12/12/21 01:00:34,Sunday,Night,0.0
Sensor 121737,94024,12/12/21 07:00:38,Sunday,Morning,0.0
Sensor 121737,94024,12/12/21 13:00:41,Sunday,Midday,0.0
Sensor 121737,94024,12/12/21 19:00:45,Sunday,Evening,0.0
Sensor 121737,94024,12/13/21 01:00:51,Monday,Night,0.0
Sensor 121737,94024,12/13/21 07:00:54,Monday,Morning,0.0
Sensor 121737,94024,12/13/21 13:00:58,Monday,Midday,0.0
Sensor 121737,94024,12/13/21 18:59:01,Monday,Evening,0.0
Sensor 121737,94024,12/14/21 00:59:07,Tuesday,Night,0.0
Sensor 121737,94024,12/14/21 06:59:10,Tuesday,Morning,0.0
Sensor 121737,94024,12/14/21 12:59:14,Tuesday,Midday,0.0
Sensor 121737,94024,12/14/21 18:59:17,Tuesday,Evening,0.0
Sensor 121737,94024,12/15/21 00:59:24,Wednesday,Night,0.0
Sensor 121737,94024,12/15/21 06:59:27,Wednesday,Morning,0.0
Sensor 121737,94024,12/15/21 12:59:31,Wednesday,Midday,0.0
Sensor 121737,94024,12/15/21 18:59:34,Wednesday,Evening,0.0
